sensor;servicePoint;client;transmitter;date;meterDiameter;volume_l_value;index_interpolated_d_l_value
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;10/10/2019;40;1690.0;5935710.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;11/10/2019;40;533.0;5937400.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;12/10/2019;40;526.0;5937933.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;13/10/2019;40;1658.0;5938459.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;14/10/2019;40;1816.0;5940117.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;15/10/2019;40;543.0;5941933.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;16/10/2019;40;1867.0;5942476.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;17/10/2019;40;1946.0;5944343.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;18/10/2019;40;333.0;5946289.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;19/10/2019;40;307.0;5946622.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;20/10/2019;40;331.0;5946929.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;21/10/2019;40;296.0;5947260.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;22/10/2019;40;317.0;5947556.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;23/10/2019;40;265.0;5947873.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;24/10/2019;40;252.0;5948138.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;25/10/2019;40;239.0;5948390.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;26/10/2019;40;236.0;5948629.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;27/10/2019;40;213.0;5948865.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;28/10/2019;40;205.0;5949078.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;29/10/2019;40;185.0;5949283.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;30/10/2019;40;193.0;5949468.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;31/10/2019;40;160.0;5949661.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;01/11/2019;40;148.0;5949821.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;02/11/2019;40;138.0;5949969.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;03/11/2019;40;1293.0;5950107.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;04/11/2019;40;1507.0;5951400.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;05/11/2019;40;453.0;5952907.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;06/11/2019;40;1366.0;5953360.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;07/11/2019;40;1369.0;5954726.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;08/11/2019;40;1369.0;5956095.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;09/11/2019;40;346.0;5956441.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;10/11/2019;40;340.0;5956798.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;11/11/2019;40;969.0;5957138.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;12/11/2019;40;537.0;5958107.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;13/11/2019;40;1062.0;5958644.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;14/11/2019;40;1151.0;5959706.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;15/11/2019;40;264.0;5960857.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;16/11/2019;40;255.0;5961121.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;17/11/2019;40;2300.0;5961376.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;18/11/2019;40;1426.0;5963676.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;19/11/2019;40;550.0;5965102.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;20/11/2019;40;1174.0;5965652.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;21/11/2019;40;1174.0;5966826.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;22/11/2019;40;215.0;5967041.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;23/11/2019;40;135.0;5968174.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;24/11/2019;40;1173.0;5968309.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;25/11/2019;40;1133.0;5969482.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;26/11/2019;40;16.0;5970615.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;27/11/2019;40;979.0;5970631.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;28/11/2019;40;908.0;5971610.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;29/11/2019;40;168.0;5972518.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;30/11/2019;40;117.0;5972686.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;01/12/2019;40;1004.0;5972803.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;02/12/2019;40;1410.0;5973807.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;03/12/2019;40;145.0;5975217.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;04/12/2019;40;317.0;5975362.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;05/12/2019;40;1351.0;5975679.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;06/12/2019;40;49.0;5977030.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;07/12/2019;40;34.0;5977079.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;08/12/2019;40;1567.0;5977113.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;09/12/2019;40;1611.0;5978680.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;10/12/2019;40;335.0;5980291.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;11/12/2019;40;1223.0;5980626.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;12/12/2019;40;1260.0;5981849.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;13/12/2019;40;269.0;5983109.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;14/12/2019;40;251.0;5983378.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;15/12/2019;40;251.0;5983629.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;16/12/2019;40;1043.0;5984672.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;17/12/2019;40;220.0;5986047.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;18/12/2019;40;1542.0;5986267.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;19/12/2019;40;1794.0;5987809.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;20/12/2019;40;197.0;5989603.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;21/12/2019;40;180.0;5989800.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;22/12/2019;40;320.0;5989980.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;23/12/2019;40;156.0;5990300.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;24/12/2019;40;144.0;5990456.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;25/12/2019;40;137.0;5990600.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;26/12/2019;40;131.0;5990737.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;27/12/2019;40;124.0;5990868.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;28/12/2019;40;115.0;5990992.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;29/12/2019;40;107.0;5991107.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;30/12/2019;40;101.0;5991214.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;31/12/2019;40;101.0;5991315.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;01/01/2020;40;95.0;5991416.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;02/01/2020;40;157.0;5991511.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;03/01/2020;40;105.0;5991668.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;04/01/2020;40;95.0;5991773.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;05/01/2020;40;2602.0;5991868.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;06/01/2020;40;1282.0;5994470.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;07/01/2020;40;303.0;5995752.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;08/01/2020;40;1010.0;5996055.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;09/01/2020;40;1010.0;5997065.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;10/01/2020;40;228.0;5997293.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;11/01/2020;40;203.0;5998405.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;12/01/2020;40;1290.0;5998608.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;13/01/2020;40;1533.0;5999898.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;14/01/2020;40;310.0;6001431.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;15/01/2020;40;1367.0;6001741.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;16/01/2020;40;1321.0;6003108.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;17/01/2020;40;402.0;6004429.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;18/01/2020;40;371.0;6004831.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;19/01/2020;40;1513.0;6005202.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;20/01/2020;40;1344.0;6006715.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;21/01/2020;40;279.0;6008059.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;22/01/2020;40;1509.0;6008338.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;23/01/2020;40;1058.0;6009847.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;24/01/2020;40;186.0;6010905.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;25/01/2020;40;176.0;6011091.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;26/01/2020;40;1361.0;6011267.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;27/01/2020;40;2701.0;6012628.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;28/01/2020;40;4837.0;6015329.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;29/01/2020;40;3943.0;6020166.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;30/01/2020;40;2016.0;6024109.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;31/01/2020;40;382.0;6026125.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;01/02/2020;40;339.0;6026507.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;02/02/2020;40;1970.0;6026846.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;03/02/2020;40;1601.0;6028816.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;04/02/2020;40;313.0;6030417.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;05/02/2020;40;1633.0;6030730.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;06/02/2020;40;1748.0;6032363.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;07/02/2020;40;229.0;6034111.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;08/02/2020;40;214.0;6034340.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;09/02/2020;40;1578.0;6034554.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;10/02/2020;40;1765.0;6036132.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;11/02/2020;40;220.0;6037897.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;12/02/2020;40;1468.0;6038117.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;13/02/2020;40;1548.0;6039585.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;14/02/2020;40;177.0;6041133.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;15/02/2020;40;160.0;6041310.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;16/02/2020;40;143.0;6041470.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;17/02/2020;40;128.0;6041613.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;18/02/2020;40;250.0;6041741.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;19/02/2020;40;118.0;6041991.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;20/02/2020;40;382.0;6042109.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;21/02/2020;40;117.0;6042491.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;22/02/2020;40;109.0;6042608.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;23/02/2020;40;276.0;6042717.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;24/02/2020;40;99.0;6042993.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;25/02/2020;40;85.0;6043092.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;26/02/2020;40;78.0;6043177.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;27/02/2020;40;70.0;6043255.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;28/02/2020;40;64.0;6043325.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;29/02/2020;40;60.0;6043389.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;01/03/2020;40;1554.0;6043449.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;02/03/2020;40;1822.0;6045003.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;03/03/2020;40;384.0;6046825.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;04/03/2020;40;1611.0;6047209.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;05/03/2020;40;1799.0;6048820.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;06/03/2020;40;243.0;6050619.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;07/03/2020;40;221.0;6050862.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;08/03/2020;40;1772.0;6051083.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;09/03/2020;40;2043.0;6052855.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;10/03/2020;40;410.0;6054898.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;11/03/2020;40;1825.0;6055308.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;12/03/2020;40;1683.0;6057133.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;13/03/2020;40;260.0;6058816.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;14/03/2020;40;388.0;6059076.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;15/03/2020;40;220.0;6059464.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;16/03/2020;40;201.0;6059684.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;17/03/2020;40;194.0;6059885.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;18/03/2020;40;183.0;6060079.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;19/03/2020;40;170.0;6060262.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;20/03/2020;40;157.0;6060432.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;21/03/2020;40;143.0;6060589.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;22/03/2020;40;130.0;6060732.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;23/03/2020;40;120.0;6060862.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;24/03/2020;40;115.0;6060982.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;25/03/2020;40;107.0;6061097.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;26/03/2020;40;95.0;6061204.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;27/03/2020;40;87.0;6061299.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;28/03/2020;40;71.0;6061386.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;29/03/2020;40;67.0;6061457.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;30/03/2020;40;52.0;6061524.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;31/03/2020;40;45.0;6061576.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;01/04/2020;40;41.0;6061621.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;02/04/2020;40;40.0;6061662.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;03/04/2020;40;37.0;6061702.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;04/04/2020;40;31.0;6061739.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;05/04/2020;40;28.0;6061770.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;06/04/2020;40;23.0;6061798.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;07/04/2020;40;19.0;6061821.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;08/04/2020;40;16.0;6061840.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;09/04/2020;40;13.0;6061856.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;10/04/2020;40;11.0;6061869.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;11/04/2020;40;7.0;6061880.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;12/04/2020;40;4.0;6061887.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;13/04/2020;40;2.0;6061891.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;14/04/2020;40;2.0;6061893.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;15/04/2020;40;2.0;6061895.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;16/04/2020;40;2.0;6061897.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;17/04/2020;40;1.0;6061898.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;18/04/2020;40;0.0;6061898.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;19/04/2020;40;1.0;6061899.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;20/04/2020;40;1.0;6061900.666666667
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;21/04/2020;40;0.0;6061902.333333333
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;22/04/2020;40;1.6666666669771075;6061904.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;23/04/2020;40;3.0;6061907.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;24/04/2020;40;12.0;6061919.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;25/04/2020;40;15.0;6061934.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;26/04/2020;40;22.0;6061956.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;27/04/2020;40;24.0;6061977.666666667
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;28/04/2020;40;22.0;6061999.333333333
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;29/04/2020;40;21.666666666977108;6062021.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;30/04/2020;40;2752.0;6064773.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;01/05/2020;40;4362.0;6069135.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;02/05/2020;40;4334.0;6073469.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;03/05/2020;40;4326.0;6077789.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;04/05/2020;40;4320.0;6082109.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;05/05/2020;40;4310.0;6086419.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;06/05/2020;40;4298.0;6090784.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;07/05/2020;40;4546.0;6095149.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;08/05/2020;40;4365.0;6099514.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;09/05/2020;40;4256.0;6103770.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;10/05/2020;40;4260.0;6108030.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;11/05/2020;40;3332.0;6111362.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;12/05/2020;40;761.0;6112123.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;13/05/2020;40;213.0;6112770.5
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;14/05/2020;40;647.5;6113418.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;15/05/2020;40;1119.0;6114537.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;16/05/2020;40;1.0;6114538.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;17/05/2020;40;0.0;6114538.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;18/05/2020;40;1105.0;6115643.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;19/05/2020;40;2856.0;6118499.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;20/05/2020;40;7094.0;6125593.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;21/05/2020;40;7183.0;6132798.5
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;22/05/2020;40;7205.5;6140004.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;23/05/2020;40;7263.0;6147267.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;24/05/2020;40;7311.0;6151386.666666667
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;25/05/2020;40;3938.0;6155506.333333333
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;26/05/2020;40;4119.666666666977;6159626.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;27/05/2020;40;54.0;6159680.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;28/05/2020;40;1183.0;6160863.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;29/05/2020;40;1354.0;6161574.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;30/05/2020;40;340.0;6162285.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;31/05/2020;40;711.0;6162996.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;01/06/2020;40;527.0;6163523.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;02/06/2020;40;2275.0;6165474.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;03/06/2020;40;715.0;6167425.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;04/06/2020;40;2167.0;6169376.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;05/06/2020;40;1951.0;6171327.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;06/06/2020;40;979.0;6172306.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;07/06/2020;40;1043.0;6174512.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;08/06/2020;40;2206.0;6176718.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;09/06/2020;40;5712.0;6182430.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;10/06/2020;40;9511.0;6192555.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;11/06/2020;40;10125.0;6202680.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;12/06/2020;40;9567.0;6212247.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;13/06/2020;40;2762.0;6215009.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;14/06/2020;40;2955.0;6217964.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;15/06/2020;40;4978.0;6222942.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;16/06/2020;40;6485.0;6229427.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;17/06/2020;40;10741.0;6240168.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;18/06/2020;40;9167.0;6249335.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;19/06/2020;40;5792.0;6254362.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;20/06/2020;40;5027.0;6259389.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;21/06/2020;40;4521.0;6263910.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;22/06/2020;40;6895.0;6270805.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;23/06/2020;40;6036.0;6276841.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;24/06/2020;40;3740.0;6282589.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;25/06/2020;40;5748.0;6288337.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;26/06/2020;40;6094.0;6294431.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;27/06/2020;40;4141.0;6298572.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;28/06/2020;40;4374.0;6302946.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;29/06/2020;40;8329.0;6313735.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;30/06/2020;40;10789.0;6324524.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;01/07/2020;40;6773.0;6331297.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;02/07/2020;40;10463.0;6341760.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;03/07/2020;40;11287.0;6353047.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;04/07/2020;40;7629.0;6360676.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;05/07/2020;40;7348.0;6368024.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;06/07/2020;40;7339.0;6375363.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;07/07/2020;40;7390.0;6382753.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;08/07/2020;40;7492.0;6390245.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;09/07/2020;40;7578.0;6397823.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;10/07/2020;40;7683.0;6405506.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;11/07/2020;40;7842.0;6413348.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;12/07/2020;40;8024.0;6421372.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;13/07/2020;40;8200.0;6429572.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;14/07/2020;40;8421.0;6437993.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;15/07/2020;40;8729.0;6446722.0
C04AE134021;9,84588E+11;LYONNAISE;C01E00D9;16/07/2020;40;9005.0;6455727.0
